lemma,sense_source,sense_target,semantic_relationship,pos
belga," e népesség által lakott, ill. Németalföld (délnyugati) részéhez, a mai Belgiumhoz tartozó <terület>, ill. e területen levő"," A belgákra jellemző, velük v. országukkal kapcs.; e földön termelt v. termő, onnan származó, ill. erről elnevezett",narrower,adjective
belga," e népesség által szervezett, Németalföld (délnyugati) területén, ill. a mai Belgiumban működő <állam>"," A belgákra jellemző, velük v. országukkal kapcs.; e földön termelt v. termő, onnan származó, ill. erről elnevezett",narrower,adjective
belga," ezen állam által létrehozott, ahhoz tartozó, arra jellemző, ill. abban vmilyen szerepet, funkciót betöltő <személy, intézmény stb.>"," A belgák közé tartozó <személy>, belgákból álló <csoport>",narrower,adjective
belga," Németalföld (délnyugati) területén, ill. a mai Belgiumban élő, a flamand és a vallon közösségek alkotta népesség"," túlnyomóan Belgiumban élő, részben francia, részben flamand nyelven beszélő nép; Belgium állampolgárai",exact,noun
belga, e népességhez tartozó személy," E néphez tartozó személy, főleg férfi; belgiumi állampolgár",exact,noun
belga," hibásan, hebegve, dadogva, ill. hadarva beszélő"," Hebegő, kapkodó, dadogó beszédű",exact,adjective
belő," <lövedéket> úgy lő, hogy az (vmin keresztül) vhova, vmely (elkerített) helyre v. vminek a belsejébe jut"," <Lőfegyverrel> úgy lő, hogy a lövedék – rendsz. vmin áthatolva – vmely zárt térbe, bent levő helyre jusson",exact,verb
belő," <labdát v. korongot> az ellenfél kapujába juttat, ill. így <gólt> szerez"," <Labdarúgásban a labdát> az ellenfél kapujába juttatja, s ezzel gólt ér el",broader,verb
belő," <büntetőrúgást v. -dobást, ill. gólhelyzetet> góllal fejez be"," <Büntetőt, szabadrúgást, szögletrúgást> úgy rúg, hogy azzal gólt ér el",exact,verb
belő, <(kézi) lőfegyvert> próbalövésekkel pontos célzásra alkalmassá tesz, <Lőfegyvert> próbalövésekkel pontos célzásra alkalmassá tesz,exact,verb
belő," <vmely leendő célpontot> annak távolságát, hely(zet)ét próbalövésekkel meghatározva bemér"," <lövész, aknavető osztag v. tüzérség> egyes lövésekkel megállapítja, milyen lőelemekkel lehet vmely célra hatásosan tüzelni",narrower,verb
belő," <lőfegyvert, ill. tüzérség(i egység)et> vmely kiszemelt célpontra – próbalövésekkel meghatározva annak pontos távolságát, hely(zet)ét – beirányoz, beállít"," <lövész, aknavető osztag v. tüzérség> egyes lövésekkel megállapítja, milyen lőelemekkel lehet vmely célra hatásosan tüzelni",narrower,verb
belő, elégtelenre felel," Elégtelenre felel; beszekundáz, beszed",exact,verb
bemegy," <ember, állat, jármű> (vmin keresztül) zárt v. fedett helyre, vminek a belsejébe, ill. <ember> bent levő személyhez megy"," <Személy, állat, jármű> vmely bent levő v. belsőnek tekintett helyre, vmely hely(i)ségnek a belsejébe megy",narrower,verb
bemegy," vminek a belseje, közepe felé (gyalogolva, úszva stb.) megy"," <Személy, állat, jármű> vmely bent levő v. belsőnek tekintett helyre, vmely hely(i)ségnek a belsejébe megy",narrower,verb
bemegy," kisebb v. közeli helyről vmely helységbe, ill. központinak tekintett helyre megy, utazik vki"," <Az ismert v. szóban forgó közeli városba v. nagyobb községbe> a közelében levő kisebb helyről, kintről megy v. utazik",exact,verb
bemegy," Vmely céllal ennek megfelelő intézménybe, ill. személyhez megy vki"," <Személy> a munka végzése, folytatása végett munkahelyére megy",broader,verb
bemegy, munkahelyére dolgozni megy," <Személy> a munka végzése, folytatása végett munkahelyére megy",exact,verb
bemegy," <beteg> (megfelelő helyre, intézménybe menve) orvosi vizsgálatnak, kezelésnek veti alá magát"," <beteg> kivizsgáltatás, gyógykezeltetés, megoperáltatás végett több napra vagy huzamosabb időre kórházba megy, kórházi tartózkodásra szánja magát, kórházi gondozásnak veti alá magát",exact,verb
bemegy, <kártyajátékban:> vállalja a kezdeményezést (vmely színre), némely kártyajátékban> a játszma megnyerésének reményében vállalja a játékban a kezdeményező szerepet (vmely színnek aduvá nyilvánítása esetén),exact,verb
bemegy," <hegyes, éles, ill. nagy sebességgel haladó tárgy> (befúródva) behatol vmibe, kül. testrészbe"," <Hegyes tárgy, romboló eszköz> behatolva bejut vmibe",exact,verb
bemegy," <légnemű v. folyékony anyag> beáramlik, ill. szivárogva bejut vhova"," <Folyadék> belejut, belefolyik, beleszivárog vmibe",exact,verb
bemegy, elhelyezkedése folytán vmi mélyen benyúlik vhova," <Út, vezeték stb.> olyan helyzetű, úgy van építve, hogy vmely bent levő helyre vezet",narrower,verb
bemegy," terjedelmét tekintve elhelyezhető benne, belefér", Belefér vmibe,exact,verb
benéz," kívül levő helyről (vmin keresztül) vhova, vminek a belsejébe néz, betekint", Kívül eső helyről vhová néz; betekint,exact,verb
benéz," rövid időre bemegy, betér, belátogat vhova v. vkihez"," Rövid tartózkodásra bemegy, rövid időre befordul vhova",exact,verb
bogár," erősen fejlett előtorú, rágó szájszervvel rendelkező rovar, amelynek elülső szárnya kemény szárnyfedő"," Olyan rovar, melynek kemény szárnyfedői vannak, szájával pedig rágni tud",exact,noun
bogár, az e rovarok fajait magában foglaló rend nevezéktani elnevezéseként, Bogarak: az ilyen rovarok rendje (Coleoptera),exact,noun
bogár," általában vmely ízelt lábú állat, rendsz. (apró, repülni tudó) rovar"," Tág. ért. rendsz. repülni tudó és káros v. károsnak tekintett, kicsiny, ízelt lábú állat",exact,noun
bogár, szembogár; pupilla," szembogár, pupilla",exact,noun
bogár," nagyon sötét, (bogár)fekete"," Fekete színű, fekete <szem>",exact,noun
bogár, rendsz. kisgyermek v. fiatal lány kedveskedő megnevezéseként, (rendsz. személyragos alakban) <Főleg kis gyermek v. fiatal nő kedveskedő megszólításaként.>,narrower,noun
bogár, kedveskedő megszólításként, (rendsz. személyragos alakban) <Főleg kis gyermek v. fiatal nő kedveskedő megszólításaként.>,narrower,noun
bogár," szeszély, különcség, furcsa, hóbortos szokás, ill. szokatlan meggyőződés, (rög)eszme"," Vkinek a szeszélye, különös, furcsa szokása, ötlete, amelyhez csökönyösen ragaszkodik",exact,noun
bogoz," <kötelet, fonalat, szalagot stb.> úgy köt meg, hogy csomó(k sora) keletkezik rajta, ill. <bogo(ka)t, csomó(ka)t> így létrehoz"," <Szalagot, fonalat, kötelet> csomó(k)ba köt; bogot, csomót köt rajta",exact,verb
bogoz," <kötel(ek)et, fonal(ak)at stb.> ráköt vmire v. egymáshoz köt, ill. szálak összecsomózásával <hálót, csipkét stb.> létrehoz", <Csipkét> ver,broader,verb
bogoz," <kötéllel, fonállal stb.> hozzákötöz, hozzáerősít vmihez, ill. egymáshoz kötöz", Csomóval vmihez hozzáköt vmit,broader,verb
bogoz," <rendsz. az elbeszélő> a cselekmény szálait bonyolítja, ill. <bonyolult cselekményt v. a cselekményben vmely csomópontot> így létrehoz", <Elbeszélő v. drámai műben a cselekmény szálait> bonyolítja,broader,verb
bogoz," <bogot, csomót, ill. összegubancolódott v. csomóra kötött szál(ak)at stb.> bontogat, ill. kiold, kibogoz"," <Csomót, bogot, görcsöt stb.> oldoz, nyitogat, ill. kioldását végzi; kibogozni igyekszik",exact,verb
bogoz," <kérdést, feladatot, problémát, (bűn)ügyet stb.> megérteni, megválaszolni, megoldani igyekszik, vizsgál, kutat"," <Vmely kérdést, problémát> megoldani, megfejteni igyekszik",exact,verb
civilizáció," az a fejlődési folyamat, amelynek során az emberi társadalom az anyagi és szellemi kultúrának, a gazdasági és társadalmi életnek magasabb fokára, színvonalára jut"," <A marxizmus–leninizmus felfogása szerint a vadság és barbárság után> a társadalom fejlődésének az a foka, amelyben a munkamegosztás, az egyének közötti csere és az árutermelés kialakul",broader,noun
civilizáció," a polgári politikai, gazdasági, kulturális életforma (tömeges) megjelenésének folyamata, polgárosodás"," Vmely ország v. terület fejlődésének az a foka, amelyben a polgári társadalom intézményei már kialakultak; polgárosodás",exact,noun
civilizáció," magas szintű kulturális, ipari-technikai fejlettség, ill. ennek következménye, eredménye"," A társadalom technikai fejlettsége, anyagi kultúrája a szellemi kultúrával szembeállítva",narrower,noun
civilizáció, vmely közösség által létrehozott anyagi és szellemi kultúra egésze," Tág. ért. társadalmi, gazdasági és szellemi művelődés, műveltség",narrower,noun
civilizáció," <a szellemi kultúrával szemben:> a társadalom technikai fejlettsége, anyagi kultúrája"," A társadalom technikai fejlettsége, anyagi kultúrája a szellemi kultúrával szembeállítva",exact,noun
civilizáció, ipari-technikai fejlettség révén átalakított emberi környezet," A társadalom technikai fejlettsége, anyagi kultúrája a szellemi kultúrával szembeállítva",narrower,noun
copfos, haját copfban viselő <személy>, Copfot (1) viselő <személy>,exact,adjective
copfos, ilyen parókát viselő <személy>, Copfot (1) viselő <személy>,narrower,adjective
copfos, ilyen paróka viselésével ált. jellemezhető <divat(korszak)>," Olyan <időszak>, amelyre a copf (1) általános viselete jellemző",exact,adjective
copfos," ilyen személyre jellemző, maradi, vaskalapos <magatartás, megnyilatkozás stb.>"," Elavult, maradi, főleg bürokratikus formaságokhoz ragaszkodó <magatartás, megnyilatkozás>",exact,adjective
cukor," magas cukortartalmú növényből, kül. cukorrépából v. cukornádból előállított, rendsz. fehér, kristályos, könnyen oldódó anyag, amelyet édesítőszerként, tartósításra stb. használnak, ill. annak porrá őrölt változata"," Egyes növények, kül. a cukorrépa v. cukornád főzetéből gyártott kristályos, rendsz. fehér, könnyen oldódó anyag, amelyet étel- és italneműek édesítésére használnak",exact,noun
cukor," annak kif-ére, hogy vki(nek vmije) (túlságosan) érzékeny, hogy könnyen árt neki vmi, kül. eső"," Egyes növények, kül. a cukorrépa v. cukornád főzetéből gyártott kristályos, rendsz. fehér, könnyen oldódó anyag, amelyet étel- és italneműek édesítésére használnak",narrower,noun
cukor," ilyen anyag vmilyen alakúra sajtolva, tömörítve, ill. vmilyen kiszerelésben mint árucikk"," Egyes növények, kül. a cukorrépa v. cukornád főzetéből gyártott kristályos, rendsz. fehér, könnyen oldódó anyag, amelyet étel- és italneműek édesítésére használnak",narrower,noun
cukor," ilyen anyagból készült máz v. massza sütemény, gyógyszer stb. bevonására, díszítésére, ill. figurák formázására", Cukorból (1) készített máz sütemények bevonására,exact,noun
cukor," édesség, cukrászati készítmény, kül. cukorka", Cukorka,broader,noun
cukor," vízben oldódó, édes ízű egyszerű szénhidrát", Édes ízű szénhidrát,exact,noun
cukor," a vérben oldott szőlőcukor koncentrációja, ill. annak kórosan magas szintje; vércukorszint", A vérnek kóros mérvben emelkedett cukortartalma,exact,noun
cukor, nő kedveskedő megszólításaként," <Személyragos alakban, főleg megszólításként:> édesem!, kedvesem!, drágám!",exact,noun
család, szülő(k) és egy vagy több (vér szerinti) gyermek (együtt élő) közössége," Szülő(k), esetleg nagyszülők és gyermek(ek) rendsz. együttélő vérségi közössége",narrower,noun
család," rokonok több generációt magába foglaló összessége, rokonság"," Szülő(k), esetleg nagyszülők és gyermek(ek) rendsz. együttélő vérségi közössége",narrower,noun
család," <vmely érték, tulajdon> nem jut idegen kézre", nem jut idegen kézre,exact,noun
család, <vminek a híre> nem kerül nyilvánosságra, nem kerül vmely szűkebb közösség körén kívül,exact,noun
család," ugyanazon őstől származó, azonos nevű nemzedékek sora, nemzetség", Vérségi kapcsolat által összetartozó nemzedékek sora; nemzetség,narrower,noun
család, uralkodóház, Vérségi kapcsolat által összetartozó nemzedékek sora; nemzetség,narrower,noun
család," <szülőkhöz való viszonyában:> közvetlen leszármazott, gyermek, ill. ritk. egyéb családtag"," A család (1) vmelyik tagja, főként gyermek; családtag",exact,noun
család, egy méhanya körül szervezetten élő méhek összessége, Méhcsalád,exact,noun
család, egymással szolidáris és egymásra utalt emberek v. csoportok közössége, (nagy) testvéri közösség,exact,noun
család," a nem(zetség)nél nagyobb és a rendnél kisebb rendszertani egység, kategória (familia)", A nemnél nagyobb és a rendnél kisebb rendszertani egység,exact,noun
család," vmely szó(tő), valamint a belőle képzett származékok (és vele alkotott összetételek) csoportja; szócsalád", szócsalád,exact,noun
családi," ált. a családra v. vmely két- v. többgenerációs családra vonatk., vele kapcs. <dolog>"," Családra vonatk., családdal kapcs",exact,adjective
családi," vkinek a házastársi viszonnyal kapcs. <állapota>, ill. családtagjaira vonatk. <kapcsolata>", Házassággal v. házasélettel kapcs. <állapot>,exact,adjective
családi," vmely családba v. családhoz tartozó, ill. a családban vmely szerepet betöltő <személy v. csoport>"," Vmely meghatározott családra vonatk., vele kapcs",narrower,adjective
családi," vmely család több v. összes tagjából álló, általuk működtetett <csoport, gazdasági egység stb.>"," Vmely meghatározott családra vonatk., vele kapcs",narrower,adjective
családi," vmely két- v. többgenerációs család együttes tulajdonában levő, ill. hozzá tartozó(, nemzedékeken át megőrzött) <tárgy v. dolog>", Vmely család birtokában levő,narrower,adjective
családi," kialakításában, (nagy) méreteiben egy v. vmely család igényeinek megfelelően, a családtagok együttes használatára készített, ill. vmely család tulajdonában v. használatában levő <építmény, tárgy>"," A rendesnél nagyobb, nemcsak egy személy, hanem egy család (1) számára való <dolog>",exact,adjective
