lemma,pos,sense_source,sense_target,semantic_relationship
mõistlik,adjective,sobiv,"asjaolusid arvestades normaalne (nt mitte liiga kallis, ülearu hilja)",exact
mõistma,verb,kellestki või millestki aru saama,mõistuse abil või tajudes milleski selgusele jõudma või selgusel olema,exact
mõistma,verb,"otsust tegema, hinnangut andma:",(kohtu)otsusega tunnistama või karistuseks määrama,exact
mõju,noun,"see, kui keegi või miski kutsub esile mingi muutuse","see, kui mingi kokkupuude kutsub milleski või kelleski esile füüsilise, füsioloogilise, psüühilise vm muutuse",exact
mõni,pronoun,"väljendab väikest arvu või hulka, mis pole täpselt teada","märgib umbmäärast väikest arvu, hulka või määra",exact
mõni,pronoun,keegi või mingi,"märgib või osutab lähemalt määratlemata isikut, eset või olukorda",exact
mõnikord,adverb,"mõnel juhul, vahel, aeg-ajalt","mõnel (üksikul) juhul, vahetevahel kordudes, aeg-ajalt ette tulles",exact
mõru,adjective,tugeva ebameeldiva maitsega,"koirohu, sapi, suhkruta kohvi maitsega (või kõrvalmaitsega)",exact
mõtlema,verb,mõistuse abil seoseid leidma ja järeldusi tegema,"mõistuse abil seoseid leidma ja järeldusi tegema (nt mingi probleemi lahendamiseks, selguse saamiseks)",exact
mõttetu,adjective,"ilma aruka mõtteta, tähenduseta","aruka mõtteta, selline, mida ei maksa teha",exact
mõõde,noun,"eseme või ruumi suurust iseloomustav näitaja, näiteks pikkus, laius või kõrgus","maa-ala, ruumi või eseme pikkus, laius, kõrgus vm mõõdetav ulatus",exact
mõõde,noun,ulatus,"(mõju- või tegevusvälja kohta:) ulatus, haare",exact
mõõtma,verb,"millegi suurust, mahtu või hulka (vastava seadme abil) leidma","arvulist suurust, mahtu või hulka (mingi mõõtevahendi abil) kindlaks määrama",exact
mõõtühik,noun,"kindel suurus, millega mõõdetakse näiteks millegi pikkust, pindala või mahtu","mõõdetava suuruse kindel väärtus, mis loetakse võrdseks ühega",exact
mööbel,noun,"esemed nagu näiteks lauad, toolid, voodid ja kapid","ruumide, tubade sisustusesemed (nt lauad, toolid, kapid)",exact
mööda,adposition,edasi liikumisel: millegi pinnal või mingi maa-ala piirides,"millegi pinnal edasi või mingi ala, ruumi piires (liikudes)",exact
mööda,adposition,"nii, et keegi või miski jääb tahapoole","(liikumisega seoses:) midagi või kedagi tahapoole, seljataha või kõrvale jättes",exact
mööda,adposition,"mitte sinna, kus vaja, millestki kõrvale","niisugune, nagu ei pea olema, ebaõnnestunud, sobimatu",exact
mööda minema,verb,"mööduma, mööda liikuma",kellestki või millestki mööda liikuma,exact
mööda minema,verb,lõppema,ajaliselt mööduma,exact
mööduma,verb,mööda liikuma,"(teel) millestki või kellestki mööda minema, sõitma või kulgema",exact
mööduma,verb,lõppema,"(aja kohta:) minevikku kulgema, kuluma",exact
möödunud,adjective,eelmine,"(aja kohta:) käesolevale, praegusele vahetult eelnenud",exact
möödunud,adjective,minevikku jäänud,"minevikku jäänud, endine",exact
münt,noun,metallist raha,"seadusega määratud kaalu, koostise ja vormiga metallitükk maksevahendina",exact
müra,noun,häiriv või ebameeldiv vali heli,"(vali) heli või helide korrapäratu segu, mis nt häirib tööd ja puhkust või segab millegi kuul(a)mist",exact
mürgine,adjective,"selline, mis toimib mürgina","elule või tervisele ohtlik, mürgina toimiv või mürkaineid sisaldav",exact
müüja,noun,"inimene, kes midagi müüb või kelle töö on kaupa müüa",poes (leti taga) kaupa müüv inimene,exact
müüma,verb,raha eest kellelegi midagi andma,"raha, teatava hinna eest midagi andma",exact
müür,noun,"pikk (kivist) sein, mis ümbritseb mingit maa-ala","hrl kivist või betoonist sein ehitise osana, piirdena, kaitserajatisena vm eraldava tõkkena",exact
